Sujeto,Evento,Mu_C3,Beta_C3,Entropia_C3,Mu_Cz,Beta_Cz,Entropia_Cz,Mu_C4,Beta_C4,Entropia_C4,Coherencia_Mu_C3-Cz,Coherencia_Beta_C3-Cz,Coherencia_Mu_C3-C4,Coherencia_Beta_C3-C4,Coherencia_Mu_Cz-C4,Coherencia_Beta_Cz-C4,CSP_1,CSP_2
S054,T2,1.5036334159914534e-10,1.3320715213167272e-11,1.2630698082027665,1.4529683520810633e-10,1.172068257688332e-11,1.3093722865893862,1.9813386371472508e-10,1.221012212722797e-11,1.2250262135237684,0.6867050329080404,0.7905359019884834,0.2538645994794755,0.4512339126826066,0.4988201259942319,0.5841426739156317,-0.8489230117089203,-0.7550754789908026
S055,T0,2.20331118508521e-12,3.9297269951736973e-13,1.3313297757961273,2.4120929509615395e-12,4.884506190039535e-13,1.2622150247889503,1.8956440451893277e-12,3.539607712350337e-13,1.3050558325958872,0.9045146074203945,0.7642865557019712,0.6536083112813136,0.5791717898738229,0.7578729045505237,0.7775553474340132,,
S055,T1,2.1671648807202975e-12,3.30503032400558e-13,1.3915903013586592,2.3669559221624602e-12,3.789063082470801e-13,1.342710401338879,1.8275459512229986e-12,2.8255051868287593e-13,1.3299522024632973,0.8543900030807995,0.8154027318430855,0.6854464696010851,0.7365657727832807,0.8218110697704198,0.8513459244167448,-0.732538249715833,-0.7100588982770366
S055,T2,1.7329132051754568e-12,3.2187047811802833e-13,1.4109141643615097,2.0217601092780117e-12,3.8489671093452285e-13,1.3599829213298984,1.7375514084256021e-12,3.07035527832359e-13,1.3782303924896147,0.943514471745744,0.7926534106706283,0.7993618081357997,0.6558344022961923,0.8472958910538981,0.7771192862500068,-0.732538249715833,-0.7100588982770366
S056,T0,1.5421655740759705e-10,2.0086638180135904e-11,1.2453649395540884,1.5085405308858252e-10,1.772595578882998e-11,1.076561243913171,1.0968288991240884e-10,1.5737913307298553e-11,1.32960608298686,0.914880919394863,0.7433161284070333,0.6369222142694452,0.5919300761979885,0.7779312270210782,0.8177606470271804,,
S056,T1,1.6172665882254656e-10,1.991485513468167e-11,1.2560935294425326,1.4738347559702067e-10,1.7618849734714212e-11,1.178852577385799,9.674524238341726e-11,1.5067334051812217e-11,1.4120411311408632,0.8535050669769004,0.8201337619055169,0.6660400014630051,0.6278160208449323,0.875649249295168,0.8536933142291314,-0.7317034674854567,-0.712173366335219
S056,T2,1.522037661068465e-10,1.919938269119228e-11,1.539361457134283,1.5024597559234603e-10,1.7382508932368223e-11,1.3609904055656634,1.0798441652283871e-10,1.5558279493368232e-11,1.519938157498817,0.8353903257057842,0.7665220312475064,0.5866429787834104,0.569099954106305,0.8062480292963203,0.7557956719508833,-0.7317034674854567,-0.712173366335219
S057,T0,2.9334035946042247e-11,1.4277082488454545e-11,1.6139691157254141,3.114811894170679e-11,1.2909204532800904e-11,1.5642479542992518,2.1819522491779638e-11,1.1216923129922687e-11,1.7151138357589477,0.8142716520634625,0.6839632152289402,0.6193779221210081,0.4083215670446026,0.7839055458812199,0.5421801452030575,,
S057,T1,3.1468456981167964e-11,1.4116966842478428e-11,1.493802568835176,3.2620461865765985e-11,1.3241579910267512e-11,1.4200522243119567,2.2207646430736986e-11,1.0636891864187276e-11,1.5420198044231266,0.8992239638172477,0.7402773522727831,0.740965564742867,0.5156672468979403,0.8256178582790104,0.6718754828260095,-0.7574400645246542,-0.7225934504602937
S057,T2,3.068181167274447e-11,1.4359901496155383e-11,1.5418914946068518,3.2201209665274925e-11,1.4132212787100694e-11,1.4762915053773742,2.346708388046027e-11,1.2391907020634115e-11,1.6313157957860849,0.8374558677194696,0.6127742103846063,0.5031511004579761,0.3754614329403981,0.6839071887486216,0.5538167050023878,-0.7574400645246542,-0.7225934504602937
S058,T0,1.5190505085777394e-11,1.0241602339054235e-11,1.7219890086372809,1.5256142843691538e-11,8.629044388112904e-12,1.719342543389211,1.115118944473483e-11,8.525373073758396e-12,1.6794739735308664,0.9094111280525985,0.8307273564441319,0.6793134141603605,0.5986067435706312,0.8409143323771902,0.7743523524883883,,
S058,T1,1.3344218381558176e-11,9.759891265599452e-12,1.6885632356082538,1.3498450638886414e-11,8.443423959870962e-12,1.6725997001454453,1.0585251632419211e-11,8.739973438340871e-12,1.660613803985704,0.9566400879393762,0.8825064849825898,0.7422569639918668,0.6319679837676381,0.8226717934671501,0.8242305901227301,-0.74182260299537,-0.7088754977464633
S058,T2,1.3076285307436843e-11,9.511142897034587e-12,1.6129714850154115,1.3953971866110575e-11,8.154893272533776e-12,1.586984767812516,1.1101063046107287e-11,8.45369693708332e-12,1.6787360808246596,0.8123352872663674,0.8396565909223657,0.6693735080491774,0.6090236323993371,0.804584134770128,0.8047861137256359,-0.74182260299537,-0.7088754977464633
S059,T0,6.051341572012339e-11,1.7367431528596853e-11,1.401310314958075,4.633741628469455e-11,1.2938207848792976e-11,1.396693576037342,3.3137018654815675e-11,9.045677069238464e-12,1.3430047423121985,0.7718995085768533,0.7857013098794685,0.6469518176033133,0.6600681803747952,0.8681446103002606,0.8382108778615003,,
S059,T1,5.967747155952084e-11,1.5493063848139017e-11,1.328821501645001,5.0091707150013245e-11,1.2501705745050968e-11,1.263680827448239,3.5660212870840196e-11,9.110491240142213e-12,1.2943275726023067,0.8023646820804364,0.7285859807150477,0.7345042600045677,0.5376886956070612,0.8543932043426277,0.811145359383941,-0.7219566214232724,-0.767751905377788
S059,T2,5.724235978442489e-11,1.6861924199064045e-11,1.3677612467359697,4.575148584098397e-11,1.3434206633820238e-11,1.2389366381604907,3.228469119728685e-11,9.378851755383759e-12,1.2029140429776939,0.8182210046655304,0.7996824718284892,0.6884157854477067,0.6582888820708329,0.8808199302491314,0.871690863197553,-0.7219566214232724,-0.767751905377788
S060,T0,6.570638111254522e-11,1.507075825052605e-11,1.3749854556003316,5.382120250130956e-11,1.595041601325192e-11,1.4816349042210646,4.515083941600571e-11,1.1982332632361221e-11,1.335228883113323,0.7136763960852475,0.5799855650671987,0.4814957764231209,0.47978583203489095,0.6084979380902046,0.626421147788078,,
S060,T1,6.106064194772663e-11,1.4833426376156515e-11,1.4701502830551165,4.9963674061291436e-11,1.5782896916615866e-11,1.4953629290040136,3.479607850044186e-11,9.993360384522055e-12,1.37755329319867,0.5943797280918958,0.6139076099209463,0.4248579066382465,0.3467958610316154,0.7103755130609186,0.4858835289524453,-0.7542241813377596,-0.7473254284514685
S060,T2,4.640434572731801e-11,1.3164195338512529e-11,1.4445569630994746,5.85191842825216e-11,1.6409117289471098e-11,1.4772262648504597,4.700970953438804e-11,1.1614669637169837e-11,1.3738022753455266,0.6901372902659291,0.6791820355789299,0.6506106729375466,0.40196153634007764,0.7188275394025065,0.5767168204752301,-0.7542241813377596,-0.7473254284514685
S061,T0,9.196184885324834e-11,2.5975705399254988e-11,1.3658806448912575,1.0311500458787095e-10,2.6072202525606864e-11,1.349539891755046,9.17929154584877e-11,2.4875703306021083e-11,1.4301214118559171,0.935773991195345,0.82986190748506,0.838344470772879,0.6125581015597171,0.9145703447619263,0.8362294759559754,,
S061,T1,1.0281419352026203e-10,2.4620482966966745e-11,1.441962585098841,1.1557267343828156e-10,2.5564622983873684e-11,1.4698298043796818,9.825395960836302e-11,2.3692540418194856e-11,1.4407760602891106,0.9016201417700328,0.7846046054867236,0.8442607446283843,0.5817564844603603,0.9573047083341901,0.85152607594046,-0.7740608873938543,-0.742712993098145
S061,T2,9.228020540276718e-11,2.4878116414454924e-11,1.4903975224979853,1.0340689580022959e-10,2.580839506374952e-11,1.47645155045581,9.126185652508304e-11,2.5066351188811307e-11,1.441065064656252,0.7461668530494899,0.8083218849427067,0.7094814613115131,0.5895949565368068,0.9076882988771677,0.8040910672747748,-0.7740608873938543,-0.742712993098145
S062,T0,1.3835340928480602e-11,2.1675860781550783e-12,1.4333182263835866,1.6225283570331322e-11,2.3189607569017225e-12,1.4258114144738885,1.2993225005556895e-11,1.9198685739690114e-12,1.4178084654366074,0.7603382263780498,0.7924539571403201,0.43390626840824165,0.511951547355464,0.586224132092082,0.7181715180504428,,
S062,T1,1.0969820613990838e-11,2.049508347363146e-12,1.3163574463862107,1.342056257103994e-11,2.2202133292441125e-12,1.3413350527102195,1.020412032270716e-11,1.7680484317272348e-12,1.42091053945965,0.6932468872716511,0.8312645732155604,0.5582535637177841,0.648160642095024,0.7732447595317948,0.8177003894727919,-0.7624525797199441,-0.7535344242353864
S062,T2,9.566170982212415e-12,1.9020915957626717e-12,1.3439388491612378,1.2146126120495419e-11,2.067846659342887e-12,1.246532418744732,1.1053443948999327e-11,1.702849022793631e-12,1.3657462065811496,0.8230895703024432,0.8017612283418283,0.4868475880978049,0.5800452433185326,0.6289994545688063,0.7710440649699962,-0.7624525797199441,-0.7535344242353864
S063,T0,8.980465835767833e-12,6.422525042612696e-12,1.7409288554519258,8.367734598607422e-12,4.141814286089879e-12,1.5958225104161028,6.895544039496753e-12,4.841446036092997e-12,1.6778794215204298,0.8499452199144963,0.6903790482824939,0.7041839530874656,0.4472945943047012,0.8591153868378795,0.7915628440215341,,
S063,T1,8.564179228318297e-12,6.490234022357534e-12,1.6937700498699282,7.296130517244526e-12,3.912152611106193e-12,1.6846258669048506,6.081529969608452e-12,4.6227209327329275e-12,1.7714695437342123,0.7706440200099005,0.5797267255866377,0.6339791115341621,0.44642579441751856,0.8281668223475802,0.7660949744666151,-0.8221535315500672,-0.7144524475899005
S063,T2,1.002690485683889e-11,6.9338675562820656e-12,1.6790172151867189,7.809914209214896e-12,4.0579522454170484e-12,1.8271438881011923,6.432260088541926e-12,4.886575627463126e-12,1.729199724334866,0.8041598603931532,0.6950772026370078,0.6688395999475935,0.4651311331473845,0.7972841654825507,0.781985083421187,-0.8221535315500672,-0.7144524475899005
S064,T0,2.625615982391561e-12,8.669474453618439e-13,1.437757214774867,3.0739777136550334e-12,8.83188506644321e-13,1.4895204042490844,2.1085571647409644e-12,6.914595833006342e-13,1.609610014663249,0.8422434503315852,0.6839935069726895,0.7463765506150448,0.5140029744122396,0.847167795267176,0.7525697390216184,,
S064,T1,2.4649579190686776e-12,8.147611872191508e-13,1.4240910776423459,2.702447686740859e-12,8.305265757481175e-13,1.3910141338932422,1.9754107454081875e-12,6.43594474504455e-13,1.5482619428387598,0.8727696999225203,0.7350199895880708,0.7497722258299537,0.5714707787405207,0.8587928431351646,0.7774480442368745,-0.7306453193918441,-0.7073308531364945
S064,T2,2.61590941390845e-12,7.870839519059914e-13,1.4675241816373175,3.083267084943907e-12,8.164363342413412e-13,1.2856858968934606,2.172868483076559e-12,6.622968900802525e-13,1.3817974451662662,0.874934348915718,0.7602787419697813,0.7653012622862769,0.6399304775789697,0.7772342790395358,0.8142708907373372,-0.7306453193918441,-0.7073308531364945
S065,T0,4.486365740127198e-11,9.060161260186579e-12,1.3331474482886692,5.438540906783113e-11,9.21838703445047e-12,1.328267784010729,3.839429216765884e-11,7.86475469719463e-12,1.4158710980611937,0.8509901076667663,0.8382933664252356,0.706558924026544,0.5563550359958341,0.8280819331103659,0.7056807385206284,,
S065,T1,4.2203727806314607e-11,8.865466955745136e-12,1.3688697290033403,4.642314240698395e-11,8.933600265457644e-12,1.3613713864646626,3.1610638508487194e-11,7.570400406529576e-12,1.4328407881116685,0.9024414436989328,0.8545187230670576,0.522659081037481,0.6555846394854827,0.6552292941654796,0.744081167010218,-0.7381129842327108,-0.7434149027499198
S065,T2,4.085950661977747e-11,8.159143446062054e-12,1.2918273217077476,5.0615392910441444e-11,8.460549731980339e-12,1.2351440605962152,3.481687585965108e-11,7.1921096593253405e-12,1.3858949203316757,0.8642850503378848,0.7987612502036339,0.6621168634522836,0.5789533004451343,0.7842430059773858,0.7427515212840438,-0.7381129842327108,-0.7434149027499198
S066,T0,2.542145581339577e-11,4.6539094278498904e-12,1.2253401401989785,2.1120055837710143e-11,4.8777447367093035e-12,1.233238132534636,1.4901331775507374e-11,3.058075672213604e-12,1.2002637888625984,0.8340557385213544,0.7375242343317882,0.5491898540732856,0.5236295646465274,0.6946746880620973,0.7471840106652332,,
S066,T1,2.8708712647417702e-11,5.3386397975816545e-12,1.1319525156026982,2.5664448546938568e-11,5.836665774711331e-12,1.2548216072009595,1.826196611702361e-11,3.3642456865355464e-12,1.290846809243092,0.8156541091081989,0.6964574369019753,0.6837714367107809,0.4133711263112613,0.7560407077067968,0.6732387032675788,-0.8706920285424928,-0.7842255097402296
S066,T2,2.7709654586830417e-11,5.8886380634802804e-12,1.2409147470286297,2.2671004357074456e-11,5.9497676860442016e-12,1.2684006158941334,1.987806056907667e-11,3.689601456583569e-12,1.1675207327836572,0.7386671000377232,0.7100963540242028,0.4074377732141211,0.44289320887552713,0.5438716822336485,0.7030521786897947,-0.8706920285424928,-0.7842255097402296
S067,T0,1.6291207978384542e-12,1.5076266950642464e-12,1.7051038375285519,1.2061466743291634e-12,7.586275347563384e-13,1.5748481200121782,1.3460970933831503e-12,1.2614643748093374e-12,1.3766673312927264,0.5600953229428474,0.6515705049492422,0.35599410450283414,0.39509073963459534,0.6585689979286107,0.6743270816650766,,
S067,T1,1.8313763207195186e-12,1.8581731950938857e-12,1.6820047554058948,1.1102507192347004e-12,8.1395542082401e-13,1.4917191420648441,1.251841010486882e-12,1.3480727105001484e-12,1.4317992512996283,0.5952590945470915,0.6116088891472266,0.49033373669413033,0.3925809156320882,0.847720017631169,0.6824744539254614,-0.9874864056876608,-1.073058395663884
S067,T2,1.4562298691083417e-12,1.5244255443261215e-12,1.6343372006478178,1.1294917043408601e-12,8.021497833366004e-13,1.5927972748812516,1.2114363754810365e-12,1.3414821699489834e-12,1.627437777739192,0.6652042408062059,0.5888658018796684,0.2611199613948704,0.26717852481288124,0.42745539857307013,0.6847625277472424,-0.9874864056876608,-1.073058395663884
S068,T0,3.4612434543995614e-11,1.162496758581963e-11,1.3688341856047306,3.134934708812728e-11,1.0817149037015599e-11,1.315582537770055,2.1780623575839446e-11,7.430033191806266e-12,1.535132400744393,0.8190468064750505,0.6987082308698057,0.6965700432696131,0.48711057220278225,0.788761753052391,0.6803524224111294,,
S068,T1,3.618777409916306e-11,1.0978032417925206e-11,1.270883509608563,3.270629532474512e-11,9.633326316006765e-12,1.301443312105703,2.2111562989026696e-11,7.386124624018131e-12,1.456331916684948,0.7657311687976894,0.7079538820986205,0.6145396109312375,0.5216094278950993,0.7475000027884586,0.7390705761232043,-0.7241634004529186,-0.7078667664882031
S068,T2,3.614887746220891e-11,1.0908143855366766e-11,1.4132792688740037,3.509154913169156e-11,9.838290677997634e-12,1.3797041171547286,2.278511390742398e-11,7.3740207458421e-12,1.5066124596704886,0.7695165875567517,0.6587169869022647,0.5450137855331905,0.5248218673547418,0.6392325940000307,0.6918522699060473,-0.7241634004529186,-0.7078667664882031
S069,T0,1.768800650294487e-11,7.491026477659278e-12,1.7002218619390495,1.5829415414163375e-11,5.215582783600781e-12,1.544736644123902,1.402482375226059e-11,5.3695154838195545e-12,1.6159941510333244,0.7297610666503894,0.5904174912519423,0.532992407109115,0.32899642669643075,0.7342527148339026,0.45163122705767555,,
S069,T1,1.777088973613499e-11,6.2072562076504196e-12,1.6079430197049203,1.497587485510368e-11,4.51588650363237e-12,1.5524881030762767,1.3295462242939008e-11,4.428307146731402e-12,1.620982798135746,0.8163285974327994,0.7187651123408473,0.6316500646599668,0.4831791241226021,0.7719205713990731,0.6367241799773609,-0.7383119076542383,-0.7145096112760032
S069,T2,1.6079533502125376e-11,6.287825029913859e-12,1.7423831958301614,1.4583825807639744e-11,4.789542652857248e-12,1.578918111217362,1.3421212589473268e-11,4.8055723877510455e-12,1.5575059027549787,0.5814516583677865,0.5608984767440226,0.3813054132233611,0.2994125641424552,0.6701851784941331,0.6135589780689475,-0.7383119076542383,-0.7145096112760032
S070,T0,6.312370161410289e-11,1.6610708120047446e-11,1.0657097380745133,6.423974586103143e-11,1.3396756266476283e-11,1.0575112291606208,4.4028322985195584e-11,1.0770396611460599e-11,1.039098161135702,0.849912586064574,0.8593104625288771,0.6071309340379039,0.7559311646031178,0.8583138565865321,0.8929264335019866,,
S070,T1,6.527944613614857e-11,1.62796959224092e-11,1.0303096978959585,6.851379228768534e-11,1.3184154812724986e-11,1.0763454878923584,4.6271067036658726e-11,1.0098707471148437e-11,1.0201773284385316,0.8879189187485035,0.8570632173456791,0.7318257712315034,0.6754568311368775,0.8323312656322782,0.854817214715937,-0.7209589801800556,-0.7037380244105059
S070,T2,7.291983379692323e-11,1.6243311760757918e-11,1.0330229765961203,7.422844151556941e-11,1.3404502289989155e-11,1.0286931258821022,5.023889285586719e-11,1.049718213433827e-11,1.0600339394360656,0.899297848965072,0.9071496179081642,0.8151619137181866,0.7966727948740022,0.9226954348229586,0.8899367191685916,-0.7209589801800556,-0.7037380244105059
S071,T0,3.6039745553619267e-11,1.0434173679408969e-11,1.2267403846127836,3.561528668114737e-11,9.846279926308085e-12,1.266987309323804,2.8275978384464175e-11,8.449318705256479e-12,1.246532418744732,0.5486387757203737,0.688034485715925,0.5683426817195931,0.4910324027701981,0.665939489071173,0.6348584948761269,,
S071,T1,3.83800237479358e-11,1.106003269432315e-11,1.1183996982752473,3.7881977339609515e-11,1.0196689827263307e-11,1.1405373852991194,2.7046934146032737e-11,8.105453116248304e-12,1.169803185818423,0.7606413609567998,0.7378605363955283,0.6938312277490247,0.5784281736655501,0.8282607184628812,0.7279701591869774,-0.7512624757557044,-0.7402642669360076
S071,T2,3.4701662041528276e-11,1.0087559110580532e-11,1.2114360509651427,3.403719361822807e-11,9.463256673136439e-12,1.240975012743326,2.6767885861358257e-11,8.220721254894854e-12,1.235002938848176,0.8095363130362034,0.7082858184515539,0.7253652397097902,0.5869452080715645,0.7219460252015393,0.7360178563194932,-0.7512624757557044,-0.7402642669360076
S072,T0,2.131168556357702e-12,4.2805241360132607e-13,1.6700743580056419,1.3398221349866154e-12,3.7565455207234423e-13,1.633092617160265,3.1662278651097325e-12,4.393344386552246e-13,1.667612002371877,0.8011426729960481,0.8055210922000889,0.5283546102266987,0.5816210745723401,0.7369027741006933,0.7209017925061356,,
S072,T1,1.911553771737467e-12,4.120083424626288e-13,1.5588440546400535,1.0661368500810778e-12,3.5512758265076144e-13,1.5917968816301993,1.1790729505129718e-12,3.21714745661203e-13,1.648479718707935,0.5957210866944456,0.8032763765319764,0.32448979188842136,0.5876077591227439,0.7743844075979617,0.7621859674275148,-0.9161772244884046,-0.7828080383443465
S072,T2,1.4112873255745577e-12,3.751477954371947e-13,1.4880997242273675,1.2732512822786815e-12,3.667609764638641e-13,1.5113231947593437,3.3022248017064017e-12,4.590849620134031e-13,1.4032299476046814,0.6043803404975243,0.7611465859676939,0.43428351893706935,0.4376909337013063,0.713719822754949,0.6478093316692805,-0.9161772244884046,-0.7828080383443465
S073,T0,3.99430711671931e-12,1.429587043430455e-12,1.3415805231017888,3.873132556138032e-12,1.325420002767804e-12,1.3611956831901644,2.748681950965201e-12,1.173986405499837e-12,1.5494887381273035,0.8795865038740667,0.771161291279476,0.6957050214700178,0.6168593136055901,0.8605942867801363,0.8316468775598821,,
S073,T1,4.63793753218275e-12,1.3864032017473048e-12,1.3141482989404474,4.318382655279789e-12,1.2358503591020847e-12,1.3007811117512829,2.9079415884175537e-12,1.090811945722203e-12,1.4986111452232689,0.9109732623051615,0.8586888161789176,0.720657338628238,0.6112016679560469,0.8467376257769255,0.7769646908925182,-0.7342091297429787,-0.7207321483731235
S073,T2,4.188783760132989e-12,1.3170165210267116e-12,1.4470374920912965,4.1010948503750135e-12,1.2423369372424423e-12,1.4343603780983814,2.9863635505530064e-12,1.1134332187778245e-12,1.5608116692551182,0.9159179131241626,0.8183229166882896,0.7112799300580995,0.6126176877966085,0.878614654041875,0.7655723555922174,-0.7342091297429787,-0.7207321483731235
S074,T0,5.592498060156975e-12,3.10424892264069e-12,1.4222303746626073,6.768594199429939e-12,4.365890382808837e-12,1.3326675641598458,4.870953446286308e-12,2.522566976299752e-12,1.3189149289807156,0.8552566371626753,0.7979558227084552,0.6936418895432443,0.5500883929366753,0.8253568072593398,0.7733815149802467,,
S074,T1,4.159597072562796e-12,2.7226303134376422e-12,1.4111443177433143,5.158291844258738e-12,3.830740710905384e-12,1.3465186234387785,3.5661877643974595e-12,2.2721070361847707e-12,1.2914296874716873,0.8976052381427612,0.8198512357112381,0.8193608885553856,0.517640559401537,0.8903167264845835,0.7155864259507331,-0.7486192203741349,-0.7759605756351472
S074,T2,4.5513252925547184e-12,2.682594505745868e-12,1.5540371613557875,5.612946432988528e-12,3.744796474091239e-12,1.3959303254190707,4.2576777827369955e-12,2.3982259499281892e-12,1.1451854816494655,0.8243953723740128,0.822709211415628,0.6407584997900031,0.607744635408232,0.7947997120969621,0.7703766557419616,-0.7486192203741349,-0.7759605756351472
S075,T0,1.4995188271964455e-10,2.437260259083966e-11,1.7079860875122006,1.7233064050485996e-10,2.0215339859258764e-11,1.3673194668679551,1.0972305876440536e-10,1.5197073799888512e-11,1.5511491365630934,0.6536445090860021,0.4765200182446005,0.5992018340379326,0.3623472583746371,0.7683066964004516,0.5331445448546146,,
S075,T1,1.1636093924615263e-10,2.364921219418771e-11,1.6511934811905697,1.2818979151669187e-10,1.9368346022515154e-11,1.4667578999411421,8.54000145187209e-11,1.4614351368863335e-11,1.6252448431319386,0.4991344587176103,0.6640516981025516,0.3972690175866358,0.561843404494687,0.643740213897584,0.7042583100903609,-0.8367838279171791,-0.7609635356005406
S075,T2,1.3689869385755228e-10,2.3833898811925865e-11,1.6634270132817048,1.566736539155809e-10,2.1365564740863244e-11,1.3392252352213552,1.1047737469522597e-10,1.6269192198040905e-11,1.5613318066228625,0.7185440239847133,0.6276321847703344,0.5873135259367747,0.4565917063936716,0.7209617645556983,0.7057215937945435,-0.8367838279171791,-0.7609635356005406
S076,T0,3.4296107272132057e-12,2.1710400807096175e-12,1.6372898203061974,3.40520546674317e-12,1.8925676391552334e-12,1.684863697209899,3.1170198646122355e-12,2.0229897920059985e-12,1.6620214539069842,0.8956023093149563,0.9147792847666973,0.7238606764801421,0.750347880290198,0.895183779290609,0.9140869942423481,,
S076,T1,2.502896457204452e-12,2.3958518918541677e-12,1.5898334454826402,2.352024144676615e-12,1.974037512497991e-12,1.581951617253964,2.2072755100027713e-12,2.1301512684114443e-12,1.5421092543505166,0.9075885482329435,0.9396034606029399,0.7525488063863058,0.7859669887464082,0.9111687274367511,0.9087151106093022,-0.7602996866659973,-0.7421297733980909
S076,T2,2.9845570302946715e-12,2.2014522096807134e-12,1.6731595917336566,3.022278983887062e-12,1.909659766135376e-12,1.6888650460654222,2.863474484792879e-12,2.074177418532649e-12,1.706291472546994,0.8830299958062209,0.9511824129392351,0.7660165189690986,0.7779899423127846,0.9101282771303466,0.8877230163138453,-0.7602996866659973,-0.7421297733980909
S077,T0,6.208204335872222e-11,1.5021844110865242e-11,1.1327211292780317,6.690768569158479e-11,1.5496932089759176e-11,1.1686103320105798,5.330598409599577e-11,1.3323482480479387e-11,1.245694968756542,0.8705552688994875,0.737991499233371,0.7856459493971288,0.5461197901720334,0.8752338134812858,0.7311967676533858,,
S077,T1,5.612311594320823e-11,1.4215727592083488e-11,1.1657250328442932,6.480649032137722e-11,1.5322235548248757e-11,1.16493037268548,4.923987871098181e-11,1.2952054745232425e-11,1.2271109580380222,0.7421170206761057,0.7102979020168848,0.5601002366377794,0.5509243014912569,0.668445782677269,0.690977952794519,-0.729744016867988,-0.7267447898851177
S077,T2,5.104789402947377e-11,1.387913013646186e-11,1.144720400270817,6.022427000320632e-11,1.450377289239605e-11,1.2156735631960833,4.763403015623777e-11,1.1846940025849159e-11,1.1067555653041028,0.8116167911557689,0.8129383314387697,0.5773846780027668,0.6296472992076492,0.7003793239748877,0.7699670672488842,-0.729744016867988,-0.7267447898851177
S078,T0,1.9549241069725805e-11,2.6631985017266694e-12,1.4943652933325207,2.591099967187178e-11,2.4573550527823455e-12,1.4165667864560174,2.211115155225896e-11,2.0556395288490362e-12,1.43977520688703,0.8211639123257004,0.7328498851143046,0.6319709382189349,0.6257359778817912,0.8256369251986378,0.7712057351543539,,
S078,T1,1.763180783655011e-11,2.250089669198593e-12,1.5067104620552918,2.2784367922271662e-11,2.235602018354368e-12,1.379217757717922,1.8857365901098245e-11,1.962595047091422e-12,1.3998790529096636,0.7677562034865009,0.7734693013769081,0.604717853379483,0.5198153031393328,0.7242381959370332,0.6760180331105989,-0.9281591798118753,-0.786326304652921
S078,T2,1.9069322593712676e-11,2.8227093224500455e-12,1.3572559239974118,2.4784201570966477e-11,2.5425571005924168e-12,1.3913180948226076,2.1839742520094904e-11,2.0937241137188814e-12,0.5743961332118331,0.860806353457109,0.746264444177562,0.40360071562618494,0.3851122779715078,0.4473841935872024,0.4941850111887364,-0.9281591798118753,-0.786326304652921
S079,T0,8.736302272493695e-11,2.500840619493525e-11,1.495013890622927,9.077455072416517e-11,2.2687556657077165e-11,1.336262489373458,6.727665468392325e-11,1.7744262442133676e-11,1.3349134409527796,0.7618196841239677,0.7304607292865525,0.4758282592657854,0.6093407591766017,0.6775339543744874,0.7660908133405532,,
S079,T1,7.739110690894646e-11,2.5729255004978636e-11,1.4648374434186613,7.563477795758147e-11,2.3104816663763762e-11,1.456654888912468,5.5693087356175825e-11,1.8541884474095783e-11,1.475767331278488,0.638249382519254,0.626339827800828,0.2600698091838327,0.5089319329297918,0.5184201511771025,0.8028988541086791,-0.7664090570902891,-0.7343168200056832
S079,T2,8.869604498600201e-11,2.88093848851123e-11,1.4603890958673498,9.69101259794257e-11,2.7829792398454496e-11,1.3569519928242946,7.217263688303529e-11,2.106705825755717e-11,1.3360078626895209,0.7254660281878617,0.7653235890363747,0.5980734452829403,0.617912430652346,0.7544791594010429,0.7513672348931477,-0.7664090570902891,-0.7343168200056832
S080,T0,1.8076014992906404e-11,6.835689159316528e-12,1.3295990174433454,1.681978681400078e-11,6.186973537242164e-12,1.2791747333598196,1.2105470061728915e-11,4.4028435856814324e-12,1.2952714333271858,0.8744492999085453,0.8593508794914193,0.7372912657358444,0.70998250611484,0.859644984377272,0.8615281734722222,,
S080,T1,1.6518836276260846e-11,6.291455294080565e-12,1.4373704923808865,1.5934449644896934e-11,5.581831384405434e-12,1.4124396412242128,1.0485705754583393e-11,3.8494163229354815e-12,1.478808513667847,0.8960658586160464,0.8402265635275707,0.7065008968940458,0.6595195902372347,0.7872693679194516,0.8194439953067576,-0.7098565082035978,-0.7049735001810148
S080,T2,1.6379588611219236e-11,5.864617246467133e-12,1.3348698072978797,1.649481094537561e-11,5.591681858627856e-12,1.3312441179614134,1.1789332586946427e-11,4.016394125875079e-12,1.323741937953949,0.8823567952159603,0.7622972135544924,0.7972830509319595,0.5463807732218849,0.9133328613339096,0.7766259020193106,-0.7098565082035978,-0.7049735001810148
S081,T0,8.1936632221927e-12,2.0734060804805327e-12,1.168912697064742,7.554679141147992e-12,1.819043843499374e-12,1.157389964755103,7.83911068796786e-12,1.913542361338316e-12,1.1549773210667371,0.7987561850540048,0.6993295294107862,0.7968125394666605,0.6931345649112747,0.9995774804604999,0.9973463005573138,,
S081,T1,8.337027051935396e-12,2.20999380000384e-12,1.3083328196501787,7.30528258886413e-12,1.7764865610273918e-12,1.2807332637745,7.562985278968744e-12,1.862688969805385e-12,1.2804479020791972,0.8003732069598466,0.6029372289075245,0.8001743804829177,0.6045415382516748,0.9992415944447701,0.9976308402490011,-0.7142221101041184,-0.7197429257108018
