Sujeto,Evento,Mu_C3,Beta_C3,Entropia_C3,ERD_Mu_C3,ERD_Beta_C3,Mu_Cz,Beta_Cz,Entropia_Cz,ERD_Mu_Cz,ERD_Beta_Cz,Mu_C4,Beta_C4,Entropia_C4,ERD_Mu_C4,ERD_Beta_C4,Coherencia_Mu_C3-Cz,Coherencia_Beta_C3-Cz,Coherencia_Mu_C3-C4,Coherencia_Beta_C3-C4,Coherencia_Mu_Cz-C4,Coherencia_Beta_Cz-C4
S048,T1,2.9607886156045453e-10,2.684013599945755e-11,1.3285174485253364,-55.72764123990588,-25.818785690264978,3.324090197593895e-10,3.036849224324068e-11,1.2271290447917678,-65.98387312869937,-27.0475516169823,2.5491083536390715e-10,2.0951170824532697e-11,1.1694736005513553,-65.21272188710556,-25.931907698211198,0.679901278030628,0.6334375999520866,0.44740323564244544,0.461789205930179,0.7429742674104698,0.7392254616023199
S048,T2,2.5413084722744376e-10,2.2772691979456054e-11,1.2882714045883816,-53.1189536381037,-16.934929009518957,2.9845991612354284e-10,2.654976008810382e-11,1.3581570378222911,-55.40656956341705,-32.77524503631784,2.3116392212951473e-10,1.9770158397482477e-11,1.3646965187377822,-44.50800537582077,-27.512885822507577,0.7322006239458414,0.6866301148636873,0.4317231603702955,0.4753324849328925,0.6993458730734751,0.7163191353551888
S049,T0,2.7630274926992444e-11,3.484396292810482e-11,1.401085099121287,,,2.616554272472753e-11,3.147064251616547e-11,1.390381162565526,,,2.0868139051272884e-11,2.0045408230678714e-11,1.3928468510997387,,,0.7393396310393832,0.5984768037336076,0.40550355146201505,0.14951167367788218,0.6406040564705657,0.430776658626736
S049,T1,2.786755916856947e-11,3.244696503754495e-11,1.3513421453523464,3.8151459258540417,16.260348600729024,2.7879716724224956e-11,3.218297013516058e-11,1.275618504690206,16.428846602259945,23.202426005582662,2.1314755340364e-11,1.8319679902836965e-11,1.340536318583876,3.2313136188458014,-3.803262542673194,0.7653631561180216,0.5890862002229318,0.4928251113803569,0.17323538856473708,0.706406006445834,0.4898216525288147
S049,T2,2.580955339484847e-11,2.968078930316431e-11,1.3741238254996355,-9.62499840783484,-34.66855470699029,2.42627529909308e-11,3.0927943267525615e-11,1.2119267846469064,-15.571215937255534,-14.686847029963968,1.8374574859784028e-11,1.9459511880359255e-11,1.351286538156663,-20.662582868080946,-18.783928351618332,0.7795051775410157,0.647931901832966,0.4703438973673666,0.18457056065492058,0.6648742263244993,0.4254724019218532
S050,T0,7.597546852937532e-12,3.1447061755109808e-12,1.4183520576465576,,,7.712998160803244e-12,3.260637424960884e-12,1.4470610586629267,,,5.484542555825582e-12,2.740985713794568e-12,1.4431166969865867,,,0.8824382294120574,0.8678938378679127,0.6933704627482214,0.6023637591967429,0.867944524404993,0.7882642100749245
S050,T1,7.689037961096122e-12,3.2432835652813204e-12,1.4520193963583106,14.817582046220165,3.761315845642456,7.686377045479575e-12,3.4486852762874477e-12,1.4519070941831695,30.351203421472732,7.15380260651729,5.33676702215817e-12,2.8077575375113587e-12,1.4632430069191444,56.64137906419413,2.487950896035124,0.8882665294421217,0.8808728417044599,0.6973686717219009,0.6346182855018015,0.870011690412448,0.8027951936771586
S050,T2,7.529265347603013e-12,3.107809615268427e-12,1.5236710906766753,0.6664423649850071,9.876982917092905,7.837742192281002e-12,3.3184988223292917e-12,1.4709300096772957,-1.1885806177184413,22.289263949545298,5.458269361628448e-12,2.7675995551619764e-12,1.4284220355323636,9.633196948060272,21.444635129773133,0.8925557784681324,0.8671311493964542,0.7112653783022032,0.6154554705231289,0.8661082986241742,0.7913666890015961
S051,T0,5.184932589217635e-13,2.5091859134084116e-13,1.6419519872889852,,,5.746585903779547e-13,2.6323912194142587e-13,1.6193882432872684,,,4.0648815912765973e-13,1.8479210709597698e-13,1.52677895876833,,,0.7665681331949881,0.6854884490186189,0.5320073910952281,0.4118533302416366,0.7914678550066203,0.7294297101670341
S051,T1,4.991404282332145e-13,2.3045189555237044e-13,1.5817937457686637,-1.9468654399399654,-25.19323977408886,5.478993054584732e-13,2.404962248250235e-13,1.4495249931226868,-0.3599730265822452,-33.868308336642514,3.8324552900791347e-13,1.7368791051077274e-13,1.4966319295667543,7.28870297777925,-41.73682323165135,0.7531844674840724,0.6938564651774738,0.48845197544932495,0.4466738962420161,0.7835386110173166,0.7508534732253409
S051,T2,5.266206566559172e-13,2.2968282958380365e-13,1.5760040940489206,38.40140895182833,-20.634466565059448,5.889030627809475e-13,2.299966182678275e-13,1.5263467619373294,23.88319640387307,-23.58414543062751,3.9685834128666425e-13,1.5831163781111083e-13,1.6338160525494527,27.678409848602957,-18.61415739797891,0.7598799564292423,0.6964503858309831,0.5092287426490286,0.433061241448682,0.7697299409135031,0.7200610673649093
S052,T0,1.2959087682084356e-10,1.4945311804736332e-11,1.3508808244538915,,,1.3690240238139423e-10,1.5377094625150804e-11,1.2388262837269994,,,6.722093533797679e-11,9.415453651174428e-12,1.393416142868854,,,0.6266020959145414,0.5193308578443668,0.34021225461357485,0.2787196812463583,0.6819500560364375,0.5377368982898456
S052,T1,9.358019798668354e-11,1.367783284762904e-11,1.337540064312956,-59.35897597339813,-15.85063890065192,1.0036172364174434e-10,1.4388165516776547e-11,1.3280306694663988,-50.93214911377021,2.242406456417454,4.9039493962688834e-11,7.82038880935638e-12,1.3758286101648698,-55.55664673814218,-12.293234063274427,0.6161453271385928,0.5357440426177532,0.34508869571114054,0.31968212165338067,0.7010412974695874,0.5728595312765707
S052,T2,7.64149704109703e-11,1.2181273082014324e-11,1.3575144922991123,-78.370681020789,-26.9904839661794,1.0110130873404898e-10,1.5882870992579712e-11,1.2957258629303836,-57.28037168686657,11.642428049737788,5.170092961654576e-11,8.913890601983206e-12,1.388929774254905,-52.80063774115348,-13.219402002544323,0.6760577707964772,0.5800243992563526,0.38021201409354094,0.3394816738637652,0.6431043670754424,0.5714638211691757
S053,T0,4.726456302587672e-11,1.7090173828453988e-11,1.250195426503469,,,4.0288393397834946e-11,1.455662562020649e-11,1.3209582205272032,,,2.609673286354968e-11,1.2288095238567177e-11,1.47365267770548,,,0.8149687653302384,0.8076787895897791,0.5575626239209723,0.5218334151578754,0.7882289150540803,0.7682925304569527
S053,T1,4.5569322653426743e-11,1.6955753678140066e-11,1.3174818485476674,15.934998802594913,2.284383644704756,3.749189897859467e-11,1.466478324209759e-11,1.3502067309515453,9.22585033398831,10.516744079338677,2.4155623274142577e-11,1.1772207950263179e-11,1.4736953130881512,-12.796669804510529,-2.2954318254137562,0.8292367855586873,0.8188610568426984,0.5708941544660783,0.5317062367874774,0.7797106828596085,0.7723433193724313
S053,T2,4.410514413148386e-11,1.6146124324971134e-11,1.2977122715497338,9.750430228119468,-5.771525223819614,3.8722139072474997e-11,1.4723360609994032e-11,1.3430254862469497,18.272310988217423,1.497762977344789,2.5707587428837966e-11,1.2014268034276e-11,1.4911739919403662,15.845770175019583,2.303742016238729,0.8584868424676074,0.8453851833940561,0.6938353345214421,0.5911039948120539,0.865296747623005,0.8031686574436979
S054,T0,2.0682234714470367e-10,1.4573269259417735e-11,1.1002716466404199,,,1.5680416072538184e-10,1.1846201045103575e-11,1.204181289680595,,,2.0672146640267433e-10,1.2434590564873765e-11,1.0624644748905172,,,0.6593082847266861,0.6772936745810278,0.15584841879122746,0.2214596975769099,0.5123819406678798,0.5268508505559281
S054,T1,1.234796349823772e-10,1.2146377292284818e-11,1.086134306380695,-79.56257734997476,-43.74999202781236,8.90874042490973e-11,9.769369347364606e-12,1.183542188322843,-81.5582950987159,-38.855465539406545,9.905058187333459e-11,9.024659272714374e-12,1.215565104268504,-88.0753277780967,-45.08983840897254,0.6911862003857707,0.6880722760569549,0.18293623697481115,0.23828132545490913,0.4920947371690648,0.547781205319421
S054,T2,1.5036334159914532e-10,1.3320715213167271e-11,1.2630698082027665,-59.880670104438785,-21.401885054045326,1.452968352081063e-10,1.1720682576883319e-11,1.3093722865893862,-35.907444616746076,2.943806625008206,1.9813386371472505e-10,1.2210122127227967e-11,1.2250262135237684,-58.06609941953589,-13.067026982281604,0.6462070404076057,0.716806847330899,0.19004161998365304,0.26154529468541965,0.5564214516993018,0.5454325985437463
S055,T0,2.2033111850852095e-12,3.9297269951736963e-13,1.3313297757961273,,,2.4120929509615395e-12,4.884506190039534e-13,1.2622150247889503,,,1.8956440451893273e-12,3.5396077123503365e-13,1.3050558325958872,,,0.8575985142618091,0.787699672954863,0.5699584294796868,0.5340696155491497,0.7513605715292317,0.7281800860098145
S055,T1,2.1671648807202975e-12,3.305030324005579e-13,1.3915903013586592,-9.773078466745897,-6.994934782074011,2.36695592216246e-12,3.7890630824708005e-13,1.342710401338879,-17.573352887889847,-12.67863843045785,1.8275459512229986e-12,2.8255051868287583e-13,1.3299522024632973,-9.349821444088024,-19.23667101841068,0.8539933518648488,0.7791676719750932,0.6572358383960821,0.563387223303402,0.8301657373210052,0.7650965755039068
S055,T2,1.7329132051754564e-12,3.2187047811802823e-13,1.4109141643615097,-0.35303150891257756,-11.165952977758495,2.0217601092780117e-12,3.8489671093452275e-13,1.3599829213298984,2.436516769259084,-23.76159661769764,1.7375514084256021e-12,3.0703552783235897e-13,1.3782303924896147,-2.568025290510131,-19.397828823921493,0.8647271684597344,0.7970527493362759,0.556694248637372,0.5473324260977167,0.7419172994733074,0.7479809709034477
S056,T0,1.5421655740759705e-10,2.00866381801359e-11,1.2453649395540884,,,1.5085405308858252e-10,1.7725955788829977e-11,1.076561243913171,,,1.0968288991240888e-10,1.573791330729855e-11,1.32960608298686,,,0.8665122714699396,0.8252230116722897,0.5421761387406565,0.5769791824745615,0.7794259710030218,0.8018596925724595
S056,T1,1.617266588225465e-10,1.9914855134681667e-11,1.2560935294425326,-2.9355460911939404,9.57700142396826,1.4738347559702067e-10,1.7618849734714212e-11,1.178852577385799,15.672320168974924,14.992652119688508,9.674524238341726e-11,1.5067334051812214e-11,1.4120411311408632,17.39369641720567,10.205759459008743,0.8685213130650975,0.8417663741601846,0.5864122266943057,0.6308351428601101,0.8218356386734702,0.8380326013461009
S056,T2,1.522037661068465e-10,1.9199382691192276e-11,1.539361457134283,19.922425238323743,17.695392607198592,1.5024597559234603e-10,1.7382508932368217e-11,1.3609904055656634,10.146380142405308,18.05597197004156,1.0798441652283867e-10,1.555827949336823e-11,1.519938157498817,-5.136214505842932,7.95949442993083,0.8901402888121837,0.8388768590091011,0.5758561124496935,0.6069241921695208,0.7894051671092268,0.8206826022312718
S057,T0,2.933403594604224e-11,1.4277082488454538e-11,1.6139691157254141,,,3.114811894170679e-11,1.29092045328009e-11,1.5642479542992518,,,2.1819522491779638e-11,1.1216923129922684e-11,1.7151138357589477,,,0.747663220062911,0.5823078012001405,0.40500794921731786,0.21247151321822091,0.6923521784294405,0.48543095547783066
S057,T1,3.1468456981167964e-11,1.4116966842478428e-11,1.493802568835176,-18.80426128441965,-3.344709260957506,3.2620461865765985e-11,1.324157991026751e-11,1.4200522243119567,-17.836586446367296,-10.542364310640899,2.2207646430736986e-11,1.0636891864187274e-11,1.5420198044231266,-14.044722684025471,0.29395466517099395,0.7700973442728203,0.5467042973612879,0.44064482795341114,0.21674462910339073,0.7180665899768534,0.49581967051584164
S057,T2,3.068181167274447e-11,1.4359901496155383e-11,1.5418914946068518,24.54170644101503,-4.593234255936311,3.220120966527492e-11,1.4132212787100694e-11,1.4762915053773742,39.69778266827408,-3.4011029564111235,2.3467083880460263e-11,1.2391907020634112e-11,1.6313157957860849,42.186986601851096,14.968421651888011,0.7668592255483928,0.5750130344405753,0.3709535903608676,0.21368513754003704,0.6568035520234754,0.4681794701881638
S058,T0,1.5190505085777394e-11,1.0241602339054233e-11,1.7219890086372809,,,1.5256142843691535e-11,8.629044388112904e-12,1.719342543389211,,,1.1151189444734829e-11,8.525373073758394e-12,1.6794739735308664,,,0.8677921784192659,0.8358622881477015,0.6207907151634439,0.5511013991155645,0.8073716973844169,0.7853845584031465
S058,T1,1.3344218381558173e-11,9.759891265599451e-12,1.6885632356082538,40.5446432400694,5.036956850827899,1.3498450638886414e-11,8.443423959870962e-12,1.6725997001454453,7.516116245704751,8.908015235342033,1.0585251632419211e-11,8.73997343834087e-12,1.660613803985704,-5.785843054539674,11.75616343523448,0.8701218089497945,0.8466834955733823,0.6464767390206672,0.5747612076582715,0.8355969197162939,0.8066903832815918
S058,T2,1.307628530743684e-11,9.511142897034582e-12,1.6129714850154115,16.507907345509995,-3.882030508940352,1.3953971866110575e-11,8.154893272533774e-12,1.586984767812516,30.838675945704374,6.42416075013959,1.1101063046107285e-11,8.453696937083318e-12,1.6787360808246596,34.71721111432217,16.724667132849618,0.8670529266761038,0.8411572030794365,0.6274859456810139,0.5523799181066884,0.8184796620086388,0.7973246398143521
S059,T0,6.051341572012339e-11,1.736743152859685e-11,1.401310314958075,,,4.633741628469455e-11,1.293820784879297e-11,1.396693576037342,,,3.3137018654815675e-11,9.045677069238463e-12,1.3430047423121985,,,0.6981492242952763,0.6015688637388942,0.4328361570730104,0.3884791405359585,0.8280213537719713,0.7893461164159508
S059,T1,5.967747155952084e-11,1.5493063848139014e-11,1.328821501645001,-24.496170437079883,-2.538079797324944,5.0091707150013245e-11,1.2501705745050968e-11,1.263680827448239,-3.4949324318648785,-4.345317151603792,3.566021287084019e-11,9.110491240142211e-12,1.2943275726023067,2.727376695026712,-3.2977973669683496,0.7423306420323481,0.6078369550378664,0.4731548173137241,0.38520048431203807,0.8316974407456175,0.7827238848002172
S059,T2,5.724235978442489e-11,1.686192419906404e-11,1.3677612467359697,-38.46617692110858,-25.445304123022648,4.575148584098397e-11,1.3434206633820238e-11,1.2389366381604907,-38.40652846713669,-2.274560474099807,3.228469119728684e-11,9.378851755383759e-12,1.2029140429776939,-39.34060999591601,9.944618954607185,0.7358734728080083,0.6415541901157082,0.4747760881701114,0.43068798337771896,0.8254785150501738,0.8050328258704308
S060,T0,6.57063811125452e-11,1.5070758250526047e-11,1.3749854556003316,,,5.382120250130956e-11,1.5950416013251913e-11,1.4816349042210646,,,4.515083941600571e-11,1.1982332632361218e-11,1.335228883113323,,,0.4860356134983279,0.43142118180251104,0.11232921902125295,0.1490019925113764,0.4091948857417311,0.42698680092496477
S060,T1,6.106064194772662e-11,1.4833426376156512e-11,1.4701502830551165,-14.833352674876485,-20.107353302180975,4.996367406129143e-11,1.5782896916615862e-11,1.4953629290040136,-0.9079306631488161,-3.44388184482533,3.4796078500441857e-11,9.993360384522054e-12,1.37755329319867,-38.92421142547461,-15.135246246365414,0.4661285239347058,0.44230075113168166,0.11114576793361676,0.16381503955811297,0.45371181760609425,0.4504674041127622
S060,T2,4.640434572731801e-11,1.3164195338512529e-11,1.4445569630994746,-49.199329261466055,-0.06277318260132721,5.85191842825216e-11,1.6409117289471092e-11,1.4772262648504597,-25.15832347144763,13.571138091371903,4.700970953438803e-11,1.1614669637169837e-11,1.3738022753455266,7.781661337263043,10.71804042406465,0.6015373731471766,0.538606908725318,0.18608529963060058,0.21034009434786818,0.4253671519052422,0.4432876934345239
S061,T0,9.196184885324834e-11,2.5975705399254988e-11,1.3658806448912575,,,1.0311500458787095e-10,2.6072202525606858e-11,1.349539891755046,,,9.17929154584877e-11,2.487570330602108e-11,1.4301214118559171,,,0.8374095526834879,0.805621409719672,0.5545427537302274,0.5484435512201503,0.7790292569413633,0.8249934428784027
S061,T1,1.0281419352026202e-10,2.462048296696674e-11,1.441962585098841,-12.997378070398835,-7.658850030589514,1.1557267343828152e-10,2.5564622983873678e-11,1.4698298043796818,-13.163070817543757,-1.667243772412818,9.825395960836301e-11,2.369254041819485e-11,1.4407760602891106,-21.901552090343802,-5.010581107657736,0.8477545796258361,0.8055022203312044,0.6172065348619236,0.5672977726142595,0.840035327703317,0.8337388666176058
S061,T2,9.228020540276718e-11,2.4878116414454917e-11,1.4903975224979853,23.442384575892884,-21.63536439704462,1.0340689580022956e-10,2.5808395063749514e-11,1.47645155045581,26.554111454433897,-11.254273494896342,9.126185652508304e-11,2.5066351188811304e-11,1.441065064656252,18.647584818511962,-6.07413203232157,0.857388086577282,0.8065567822476353,0.574823778357336,0.5465366850229681,0.7894371418233828,0.8273321221345565
S062,T0,1.3835340928480602e-11,2.1675860781550775e-12,1.4333182263835866,,,1.6225283570331316e-11,2.318960756901722e-12,1.4258114144738885,,,1.2993225005556893e-11,1.9198685739690106e-12,1.4178084654366074,,,0.5292810417698871,0.742447734147723,0.14097757887186213,0.4589983248359402,0.5291306230233944,0.7180848498889708
S062,T1,1.0969820613990838e-11,2.0495083473631458e-12,1.3163574463862107,-62.12525831424909,-28.726798013680867,1.3420562571039939e-11,2.220213329244112e-12,1.3413350527102195,-59.254648031596034,-16.33931544812457,1.020412032270716e-11,1.7680484317272344e-12,1.42091053945965,-67.61753375227624,-20.900967593272963,0.501470641792099,0.7390099220219409,0.21386518523735548,0.4858618473289876,0.6679077513892934,0.7527199469479501
S062,T2,9.566170982212415e-12,1.9020915957626713e-12,1.3439388491612378,-52.45106307614784,-13.42317798797906,1.2146126120495419e-11,2.0678466593428867e-12,1.246532418744732,-53.64673456752732,-9.904438497535766,1.1053443948999327e-11,1.7028490227936308e-12,1.3657462065811496,-50.535722470085844,-11.845260808961108,0.5684070723358006,0.7617640679220027,0.13906172477382256,0.48477389661611575,0.4969554213314626,0.7302751014448668
S063,T0,8.980465835767833e-12,6.4225250426126956e-12,1.7409288554519258,,,8.367734598607419e-12,4.141814286089877e-12,1.5958225104161028,,,6.895544039496753e-12,4.841446036092996e-12,1.6778794215204298,,,0.8084885648085088,0.6236549915729798,0.6608682075096957,0.39342477957930255,0.8602283778496391,0.7674410311959293
S063,T1,8.564179228318297e-12,6.490234022357533e-12,1.6937700498699282,8.525191235470766,-9.933990281990917,7.296130517244526e-12,3.9121526111061925e-12,1.6846258669048506,-9.495488412237673,-9.618595300839324,6.0815299696084515e-12,4.622720932732926e-12,1.7714695437342123,-9.656342858078157,-9.997252015263784,0.7583203525827404,0.6280120711333643,0.6045625179290306,0.3788067262624553,0.8437427475170551,0.7569640504967897
S063,T2,1.002690485683889e-11,6.933867556282064e-12,1.6790172151867189,-0.6712757337175841,6.344508085806972,7.809914209214896e-12,4.057952245417048e-12,1.8271438881011923,-34.12691579497298,11.072775721585511,6.432260088541924e-12,4.886575627463126e-12,1.729199724334866,-26.939596402487403,14.831726541657092,0.6740181289778802,0.581062692715479,0.5560449984872871,0.34978512047695937,0.8571459425222496,0.763490746337405
S064,T0,2.625615982391561e-12,8.669474453618435e-13,1.437757214774867,,,3.0739777136550334e-12,8.831885066443206e-13,1.4895204042490844,,,2.1085571647409644e-12,6.91459583300634e-13,1.609610014663249,,,0.792862035305673,0.6908338546099648,0.5716657425419229,0.446405963627111,0.7837724024289527,0.7183741098696916
S064,T1,2.4649579190686776e-12,8.147611872191507e-13,1.4240910776423459,27.32461873127162,-12.909016346548729,2.702447686740859e-12,8.305265757481172e-13,1.3910141338932422,30.001505313655475,-13.563728932544208,1.9754107454081875e-12,6.435944745044548e-13,1.5482619428387598,8.942206914697113,-14.887589256556744,0.807834401751872,0.7050535151627507,0.6338797372823981,0.47741086088677165,0.8148777389950008,0.7327966653972305
S064,T2,2.61590941390845e-12,7.870839519059913e-13,1.4675241816373175,-19.231444086587025,-16.814962926108116,3.0832670849439065e-12,8.16436334241341e-13,1.2856858968934606,-25.485067907040467,-27.01978950109153,2.1728684830765585e-12,6.622968900802523e-13,1.3817974451662662,-15.138087984877554,-19.931576858738,0.8215790005766173,0.7133119597644647,0.6103424721216842,0.464717655302093,0.7828631003682593,0.7190189210068049
S065,T0,4.486365740127198e-11,9.060161260186577e-12,1.3331474482886692,,,5.438540906783113e-11,9.218387034450468e-12,1.328267784010729,,,3.839429216765884e-11,7.864754697194629e-12,1.4158710980611937,,,0.8434259332915219,0.8114524561911839,0.5667283922574785,0.5077272209201837,0.744006209743773,0.6815290912349148
S065,T1,4.2203727806314607e-11,8.865466955745134e-12,1.3688697290033403,-25.5393488019107,-15.744745346210841,4.642314240698394e-11,8.933600265457643e-12,1.3613713864646626,-37.21204606095125,-9.375149399484675,3.1610638508487194e-11,7.570400406529574e-12,1.4328407881116685,-28.678408936880018,-28.289478476828055,0.8428670335280875,0.8101378614148382,0.5738730695904447,0.5313986420042748,0.7543125817342067,0.6964215606989193
S065,T2,4.085950661977746e-11,8.159143446062054e-12,1.2918273217077476,-4.282257435717883,-10.06391215709526,5.0615392910441444e-11,8.460549731980337e-12,1.2351440605962152,5.818332920214832,-5.9287782398804705,3.481687585965108e-11,7.192109659325339e-12,1.3858949203316757,-17.350869175050835,-22.150155337029727,0.8525714953393395,0.8114098520829297,0.5799080115072234,0.49362437535509773,0.7381810331640841,0.6740128898650475
S066,T0,2.542145581339576e-11,4.653909427849889e-12,1.2253401401989785,,,2.1120055837710143e-11,4.877744736709302e-12,1.233238132534636,,,1.490133177550737e-11,3.058075672213603e-12,1.2002637888625984,,,0.7289348149855872,0.7394174630514083,0.4331863956620633,0.42434438542126385,0.7186286867688504,0.6371623549539225
S066,T1,2.87087126474177e-11,5.338639797581653e-12,1.1319525156026982,-20.73840408001183,-23.490369711326508,2.566444854693856e-11,5.8366657747113305e-12,1.2548216072009595,-4.885652077052771,-29.982991209207576,1.826196611702361e-11,3.364245686535545e-12,1.290846809243092,35.862449317863806,-15.908210071990364,0.7091494697248449,0.7154239760300373,0.44967011883275065,0.4107480090649271,0.7246597766506894,0.6337825143832513
S066,T2,2.7709654586830417e-11,5.8886380634802804e-12,1.2409147470286297,95.0238959507548,14.12403248353105,2.2671004357074456e-11,5.949767686044201e-12,1.2684006158941334,60.19150920278956,7.377561200655966,1.9878060569076666e-11,3.6896014565835684e-12,1.1675207327836572,51.712562255596296,-42.57424191742423,0.7116454792116058,0.7307373568127414,0.357661760465617,0.3943270910352212,0.6609883466937909,0.6104178411765814
S067,T0,1.6291207978384544e-12,1.5076266950642462e-12,1.7051038375285519,,,1.2061466743291634e-12,7.586275347563382e-13,1.5748481200121782,,,1.3460970933831503e-12,1.261464374809337e-12,1.3766673312927264,,,0.6299228193299146,0.528283375392505,0.29308817072396387,0.2083932281127747,0.6104156875156046,0.5897262012649177
S067,T1,1.831376320719519e-12,1.8581731950938853e-12,1.6820047554058948,22.75150319914211,42.92940969658408,1.1102507192347002e-12,8.139554208240098e-13,1.4917191420648441,-1.2441249684410354,23.144908749876432,1.251841010486882e-12,1.348072710500148e-12,1.4317992512996283,14.516510190211449,31.230800417037624,0.4979878403888702,0.47555380429248445,0.2291681225058158,0.17056732548353065,0.6204359306249211,0.5847577800805154
S067,T2,1.4562298691083411e-12,1.5244255443261215e-12,1.6343372006478178,-11.207314213244954,11.389702257330107,1.12949170434086e-12,8.021497833366003e-13,1.5927972748812516,-7.797506502758016,12.974775218297498,1.2114363754810363e-12,1.341482169948983e-12,1.627437777739192,-30.313183509356673,-15.936279816343335,0.6552684625634173,0.5624682910227293,0.27379959123705155,0.2487347236026271,0.6034046021621365,0.6091280497290622
S068,T0,3.4612434543995614e-11,1.1624967585819629e-11,1.3688341856047306,,,3.134934708812727e-11,1.0817149037015597e-11,1.315582537770055,,,2.1780623575839437e-11,7.430033191806264e-12,1.535132400744393,,,0.6600950239548492,0.6060522150319511,0.37460556816649154,0.386340421107219,0.6977722424878776,0.6273393701036402
S068,T1,3.618777409916306e-11,1.0978032417925205e-11,1.270883509608563,-18.830522225724756,-10.890399720900454,3.2706295324745114e-11,9.633326316006763e-12,1.301443312105703,-21.169485085217964,-30.67696808291122,2.2111562989026696e-11,7.386124624018131e-12,1.456331916684948,-40.72558224605008,-16.180557554271964,0.6508435658937008,0.644006502571084,0.37541906533295566,0.4305902363448428,0.7105876737652321,0.6838362325562514
S068,T2,3.614887746220891e-11,1.0908143855366763e-11,1.4132792688740037,10.611437319558462,-21.204117820137487,3.509154913169156e-11,9.838290677997631e-12,1.3797041171547286,15.87139322185295,-20.288852831429015,2.278511390742398e-11,7.374020745842098e-12,1.5066124596704886,10.5090585639691,-8.636837180191463,0.6820437358010858,0.6511746621036708,0.4240543729001368,0.4378058392074626,0.7382110386731813,0.6544108716650137
S069,T0,1.768800650294487e-11,7.491026477659278e-12,1.7002218619390495,,,1.5829415414163375e-11,5.2155827836007795e-12,1.544736644123902,,,1.402482375226059e-11,5.369515483819554e-12,1.6159941510333244,,,0.595062354045818,0.4698396410635909,0.22725541545473765,0.11716570316089325,0.6239555968323204,0.4530667061089706
S069,T1,1.777088973613499e-11,6.207256207650419e-12,1.6079430197049203,-55.65684979121151,-35.62578565779527,1.4975874855103673e-11,4.5158865036323694e-12,1.5524881030762767,-11.658556601219457,-15.0401761379096,1.3295462242939005e-11,4.428307146731401e-12,1.620982798135746,-44.377049250928145,-17.503585285982584,0.6089442641896315,0.5274077923026532,0.20355168271976565,0.18593149293290628,0.5912675080522853,0.5350963489464906
S069,T2,1.6079533502125376e-11,6.287825029913857e-12,1.7423831958301614,-17.398991338930262,-20.818681080177335,1.458382580763974e-11,4.789542652857246e-12,1.578918111217362,-2.099585203317822,-2.5323238877305134,1.3421212589473268e-11,4.8055723877510455e-12,1.5575059027549787,-5.693808512378381,-10.214661672944075,0.6801011305703374,0.5193640338997881,0.31969266387771134,0.17537750638611033,0.6530363653141019,0.5215495376022968
S070,T0,6.312370161410288e-11,1.6610708120047442e-11,1.0657097380745133,,,6.423974586103142e-11,1.3396756266476281e-11,1.0575112291606208,,,4.4028322985195584e-11,1.0770396611460594e-11,1.039098161135702,,,0.8219509162192458,0.8301423351352415,0.6373823032509169,0.6651560006716846,0.8640564119552044,0.8347938195338199
S070,T1,6.527944613614857e-11,1.6279695922409198e-11,1.0303096978959585,13.983465130196443,2.062684224627408,6.851379228768534e-11,1.3184154812724984e-11,1.0763454878923584,7.911899627039927,1.8833413050823207,4.6271067036658726e-11,1.0098707471148434e-11,1.0201773284385316,3.9664331680222578,-11.491013519676061,0.8283609038078814,0.8331137147492241,0.6747874845562931,0.6970140331614759,0.8864074676513507,0.8602042229933629
S070,T2,7.291983379692324e-11,1.624331176075791e-11,1.0330229765961203,-26.026502358590648,-43.19906746573861,7.42284415155694e-11,1.3404502289989148e-11,1.0286931258821022,-34.56365041304335,-34.540312285691385,5.0238892855867184e-11,1.0497182134338267e-11,1.0600339394360656,-36.6641833672623,-41.72589487427197,0.8692717602247021,0.8604891327700875,0.6963115121135031,0.7090787820025108,0.8712349096888314,0.8492795167733292
S071,T0,3.6039745553619267e-11,1.0434173679408967e-11,1.2267403846127836,,,3.561528668114737e-11,9.846279926308083e-12,1.266987309323804,,,2.8275978384464175e-11,8.449318705256476e-12,1.246532418744732,,,0.6881431494038638,0.6908841098350466,0.44530609533063875,0.4971911637236411,0.6595763762290283,0.7075904175914786
S071,T1,3.83800237479358e-11,1.1060032694323146e-11,1.1183996982752473,-3.491323549431989,-1.9813565714758083,3.7881977339609515e-11,1.0196689827263306e-11,1.1405373852991194,19.292864459890623,6.01358333418628,2.7046934146032737e-11,8.105453116248303e-12,1.169803185818423,3.186780209172864,-17.68232795497866,0.6691403724614121,0.7130885563712759,0.45485131613173724,0.5401369425461893,0.755256401655483,0.7570511265160275
S071,T2,3.4701662041528276e-11,1.008755911058053e-11,1.2114360509651427,35.11880036510695,1.5141756488222498,3.403719361822807e-11,9.463256673136437e-12,1.240975012743326,28.48510852733817,12.606718144958966,2.6767885861358257e-11,8.220721254894852e-12,1.235002938848176,12.27469574034284,12.94283757131475,0.7576034035370998,0.7340014615092941,0.45905531576812375,0.5418878341804295,0.6558016056759641,0.7127687652996537
